,DATE,Is_Recession,PAYEMS,FEDFUNDS,3MTB_SECONDARYMKT,GS1,GS5,GS10,CPI,DEBT_PUB,SP500,INDPRO,UNRATE,10Y3MTH_SPREAD,FEDFUNDS_ROLMEAN3,INDPRO_ROLMEAN3,UNRATE_ROLMEAN3,PAYEMS_3MTHCHANGE,10Y3MTH_SPREAD_3MTHCHANGE,INDPRO_3MTHCHANGE
229,1985-02-01,0,131.0,0.15000000000000036,0.5099999999999998,0.2699999999999996,0.20000000000000107,0.129999999999999,0.284000126022245,0.0,1.5500000000000114,0.19249999999999545,-0.09999999999999964,-0.3800000000000008,-0.3100000000000005,0.055200000000006355,0.0,-0.002341508534953851,-0.4012731740004474,-0.0005174820542266367
230,1985-03-01,0,339.0,0.08000000000000007,0.25,0.5700000000000003,0.3899999999999988,0.34999999999999964,-0.09657515872306299,0.0,-0.5200000000000102,0.09090000000000487,0.0,0.09999999999999964,0.06666666666666465,0.06453333333333688,-0.033333333333333215,0.002219624869803427,-0.1236643620364547,0.0004946602459532379
231,1985-04-01,0,196.0,-0.3100000000000005,-0.5699999999999994,-0.7199999999999989,-0.5099999999999998,-0.4299999999999997,0.09256632146402599,0.8786200000000051,-0.8299999999999841,-0.15390000000000015,0.09999999999999964,0.13999999999999968,-0.026666666666665506,0.04316666666665725,0.0,-0.000737005015799097,-0.00960426570731121,-0.0011362850638034772
232,1985-05-01,0,274.0,-0.2999999999999998,-0.46999999999999975,-0.6799999999999997,-0.6699999999999999,-0.5800000000000001,-0.09574333401322499,0.0,9.719999999999999,0.07949999999999591,-0.09999999999999964,-0.11000000000000032,-0.17666666666666764,0.005500000000004945,0.0,0.0014724381164805678,0.0787974899392948,-0.002013836603806274
233,1985-06-01,0,147.0,-0.4399999999999995,-0.5300000000000002,-0.660000000000001,-0.7400000000000002,-0.6899999999999995,-0.094591543254478,0.0,2.299999999999983,0.04129999999999967,0.20000000000000018,-0.15999999999999925,-0.34999999999999876,-0.01103333333334433,0.06666666666666643,-0.0020119564953808844,-0.07904561247874586,-0.0008795429015830969
234,1985-07-01,0,189.0,0.34999999999999964,0.1299999999999999,0.0600000000000005,0.09999999999999964,0.15000000000000036,-0.09371632881440595,0.2392600000000087,-0.9300000000000068,-0.3666999999999945,0.0,0.020000000000000462,-0.1299999999999999,-0.0819666666666663,0.033333333333333215,-8.500541751854662e-05,-0.03291692477114716,-0.003783418020247953
235,1985-08-01,0,192.0,0.020000000000000462,0.05999999999999961,0.1900000000000004,0.11000000000000121,0.019999999999999574,-0.00034484899062708907,0.0,-2.289999999999992,0.23209999999999553,-0.3000000000000007,-0.040000000000000036,-0.023333333333333428,-0.031100000000002126,-0.033333333333333215,-0.0008603503989417227,0.01842661755175834,0.0027142977217472497
236,1985-09-01,0,205.0,0.019999999999999574,-0.040000000000000036,0.019999999999999574,0.0,0.03999999999999915,0.09224902082043801,0.0,-6.549999999999983,0.24280000000000257,0.0,0.07999999999999918,0.1299999999999999,0.036066666666670244,-0.10000000000000053,0.0005869381024445897,0.072104051693058,0.003574534941819696
237,1985-10-01,0,188.0,0.07000000000000028,0.0600000000000005,-0.0600000000000005,-0.120000000000001,-0.129999999999999,0.09156663588797798,2.228059999999985,7.739999999999981,-0.23349999999999937,0.0,-0.1899999999999995,0.03666666666666796,0.08046666666666624,-0.09999999999999876,-2.1878751630177717e-05,-0.06513121726801874,0.0023901372524859354
238,1985-11-01,0,210.0,0.0600000000000005,0.08000000000000007,-0.1299999999999999,-0.41000000000000014,-0.46000000000000085,-0.09335545322416094,0.0,12.349999999999994,0.19010000000000105,-0.09999999999999964,-0.5400000000000009,0.05000000000000071,0.06646666666667755,-0.0333333333333341,0.0001722173551363948,-0.15732212700292159,-0.0007643714638969623
239,1985-12-01,0,166.0,0.21999999999999886,-0.14000000000000057,-0.20999999999999996,-0.5499999999999989,-0.5199999999999996,-0.0007596026434179559,0.0,9.110000000000014,0.5908999999999978,0.0,-0.379999999999999,0.11666666666666536,0.18249999999999744,-0.0333333333333341,-0.0004106628620603736,-0.1356877857985097,0.006146014749590423
240,1986-01-01,0,123.0,-0.129999999999999,-0.02999999999999936,0.0600000000000005,-0.05000000000000071,-0.07000000000000028,-0.0007554328210380157,0.28700000000000614,0.5,0.2646000000000015,-0.2999999999999998,-0.040000000000000924,0.049999999999998934,0.3485333333333216,-0.13333333333333286,-0.0006727012571507984,0.02776122959609162,0.00889299784365627
241,1986-02-01,0,115.0,-0.28000000000000025,-0.010000000000000675,-0.1200000000000001,-0.33999999999999986,-0.4900000000000002,-0.5481965527143551,0.0,15.139999999999986,-0.3760000000000048,0.5,-0.47999999999999954,-0.06333333333333435,0.1598333333333386,0.06666666666666643,-0.0009758616606871939,-0.042642396973105345,-0.010090049469353213
